timestamp,steering,offset
1751030160.2594535,-0.007,0.418
1751030160.3593566,-0.007,0.245
1751030160.4595387,-0.006,0.0
1751030160.5595362,-0.006,0.0
1751030160.6595006,-0.006,-0.148
1751030160.760102,-0.006,-0.251
1751030160.860384,-0.006,-0.324
1751030160.9600568,-0.006,-0.386
1751030161.0595186,-0.006,-0.435
1751030161.185202,-0.001,-0.47
1751030161.2596767,0.0,-0.474
1751030161.3597937,0.0,-0.469
1751030161.4593933,0.0,-0.444
1751030161.5593834,-0.002,-0.409
1751030161.6599536,-0.006,-0.367
1751030161.7595627,-0.009,-0.325
1751030161.8599494,-0.012,-0.286
1751030161.9594634,-0.016,-0.243
1751030162.059548,-0.019,-0.212
1751030162.223772,-0.02,-0.161
1751030162.2598546,-0.02,-0.15
1751030162.3594303,-0.02,-0.126
1751030162.459365,-0.02,-0.104
1751030162.5592256,-0.017,0.0
1751030162.659647,-0.015,0.0
1751030162.7596414,-0.012,0.0
1751030162.8593576,-0.01,0.0
1751030162.9592965,-0.007,0.0
1751030163.0600202,-0.004,0.0
1751030163.1938953,0.002,0.0
1751030163.260168,0.004,0.0
1751030163.3599346,0.008,0.0
1751030163.4594696,0.009,0.0
1751030163.559455,0.009,0.0
1751030163.6597087,0.009,0.0
1751030163.7593858,0.009,0.0
1751030163.8593936,0.009,0.0
1751030163.9593718,0.009,0.0
1751030164.059246,0.009,0.11
1751030164.1870756,0.006,0.138
1751030164.2595956,0.004,0.157
1751030164.3594773,0.001,0.181
1751030164.4594054,0.001,0.205
1751030164.5598245,0.001,0.22
1751030164.6598153,0.001,0.242
1751030164.759273,0.001,0.268
1751030164.859368,0.001,0.291
1751030164.9595916,-0.0,0.315
1751030165.0593648,-0.005,0.343
1751030165.1837425,-0.011,0.37
1751030165.2596705,-0.013,0.385
1751030165.3593597,-0.013,0.401
1751030165.4598672,-0.013,0.413
1751030165.5598247,-0.016,0.42
1751030165.6599913,-0.02,0.422
1751030165.7597148,-0.022,0.415
1751030165.8593814,-0.022,0.401
1751030165.9593549,-0.022,0.379
1751030166.0592806,-0.022,0.351
1751030166.1836886,-0.022,0.307
1751030166.259871,-0.022,0.27
1751030166.3596582,-0.022,0.213
1751030166.4597132,-0.022,0.143
1751030166.559738,-0.022,0.0
1751030166.6596775,-0.022,0.0
1751030166.7597244,-0.022,-0.131
1751030166.8594327,-0.024,-0.257
1751030166.9593735,-0.026,-0.37
1751030167.060052,-0.028,-0.5
1751030167.1813064,-0.03,-0.7
1751030167.2595072,-0.032,-0.829
1751030167.359595,-0.037,-1.001
1751030167.459769,-0.044,-1.189
1751030167.559744,-0.051,-1.398
1751030167.6595943,-0.061,-1.678
1751030167.7595513,-0.07,1.565
1751030167.8599403,-0.078,1.271
1751030167.9593709,-0.086,0.941
1751030168.059346,-0.093,0.536
1751030168.1760006,-0.098,0.199
1751030168.2596366,-0.102,-0.136
1751030168.3592842,-0.102,0.103
1751030168.4601526,-0.101,-0.238
1751030168.5599773,-0.098,0.0
1751030168.6593735,-0.096,-0.62
1751030168.7592623,-0.096,-0.758
1751030168.860169,-0.096,0.0
1751030168.9600909,-0.096,0.676
1751030169.0597708,-0.096,-1.063
1751030169.1791909,-0.096,-1.13
1751030169.259712,-0.096,-0.651
1751030169.3594148,-0.096,0.0
1751030169.459797,-0.096,0.495
1751030169.5594006,-0.096,1.019
1751030169.659551,-0.096,-0.958
1751030169.7593937,-0.092,-0.847
1751030169.8593853,-0.082,-0.709
1751030169.959406,-0.065,-0.511
1751030170.059283,-0.049,-0.299
1751030170.1818075,-0.029,0.0
1751030170.2594576,-0.02,0.247
1751030170.3597906,-0.01,0.519
1751030170.459841,-0.009,0.786
1751030170.5594928,-0.014,1.086
1751030170.6591675,-0.019,1.33
1751030170.7592912,-0.03,1.564
1751030170.859316,-0.044,-1.67
1751030170.9594839,-0.054,-1.469
1751030171.0598319,-0.061,1.296
1751030171.1971276,-0.07,1.014
1751030171.2594595,-0.07,0.92
1751030171.3596058,-0.07,0.749
1751030171.4594333,-0.072,0.583
1751030171.559345,-0.078,0.386
1751030171.6592746,-0.084,0.282
1751030171.7604938,-0.089,0.233
1751030171.8596292,-0.094,0.134
1751030171.959255,-0.099,0.189
1751030172.0601418,-0.103,0.247
1751030172.1780643,-0.106,-0.277
1751030172.2598135,-0.106,0.326
1751030172.3593187,-0.106,0.332
1751030172.459262,-0.106,0.32
1751030172.55934,-0.104,0.262
1751030172.66001,-0.092,0.214
1751030172.759435,-0.069,0.19
1751030172.859368,-0.045,0.152
1751030172.9594803,-0.026,0.261
1751030173.0593467,-0.015,0.292
1751030173.1889014,-0.014,0.346
1751030173.2593195,-0.016,0.418
1751030173.3597417,-0.022,0.419
1751030173.4593244,-0.034,0.463
1751030173.559306,-0.047,0.419
1751030173.6593022,-0.055,0.442
1751030173.7598805,-0.057,0.379
1751030173.8593192,-0.057,0.405
1751030173.959287,-0.057,0.325
1751030174.0596035,-0.055,0.357
1751030174.2054546,-0.041,0.272
1751030174.2593045,-0.034,0.294
1751030174.3593073,-0.027,0.219
1751030174.4595554,-0.027,0.259
1751030174.5596027,-0.033,0.146
1751030174.6603477,-0.045,0.217
1751030174.7594187,-0.056,0.0
1751030174.8595223,-0.058,0.194
1751030174.960187,-0.056,-0.118
1751030175.0593197,-0.056,-0.168
1751030175.1974065,-0.061,-0.255
1751030175.2597046,-0.061,-0.171
1751030175.3594193,-0.062,-0.241
1751030175.4593527,-0.064,-0.194
1751030175.5594158,-0.066,-0.262
1751030175.6598282,-0.068,-0.171
1751030175.7594514,-0.068,-0.236
1751030175.8592088,-0.067,-0.118
1751030175.9593632,-0.067,0.131
1751030176.0595665,-0.067,0.156
1751030176.1840212,-0.061,0.178
1751030176.2594595,-0.049,0.313
1751030176.359323,-0.036,0.401
1751030176.459379,-0.03,0.537
1751030176.5595973,-0.023,0.625
1751030176.6594305,-0.012,0.694
1751030176.7594335,-0.001,0.799
1751030176.8594043,0.008,0.823
1751030176.9596071,0.013,0.852
1751030177.0596037,0.019,0.881
1751030177.1857908,0.026,0.898
1751030177.2595344,0.027,0.892
1751030177.3598,0.027,0.872
1751030177.4594169,0.027,0.822
1751030177.5594547,0.027,0.742
1751030177.6593914,0.027,0.632
1751030177.7592971,0.027,0.491
1751030177.8593132,0.027,0.353
1751030177.959528,0.027,0.169
1751030178.0592387,0.025,-0.11
1751030178.2018487,0.01,-0.469
1751030178.2597415,0.005,-0.591
1751030178.3596292,-0.004,-0.903
1751030178.4593413,-0.014,-1.223
1751030178.5594409,-0.023,-1.539
1751030178.6596162,-0.034,-1.787
1751030178.760482,-0.045,-2.068
1751030178.859317,-0.051,-2.309
1751030178.9595916,-0.05,-2.499
1751030179.0595767,-0.049,-2.612
1751030179.1863747,-0.044,-2.709
1751030179.2594059,-0.037,-2.725
1751030179.3595357,-0.022,-2.696
1751030179.459468,-0.01,-2.639
1751030179.5592194,-0.0,-2.542
1751030179.6592078,0.003,-2.425
1751030179.759737,0.009,-2.3
1751030179.8592958,0.012,-2.176
1751030179.9593303,0.01,-2.082
1751030180.0597298,0.008,-1.973
1751030180.1838694,0.008,-1.852
1751030180.2594647,0.008,-1.796
1751030180.3593001,0.008,-1.714
1751030180.45959,0.008,-1.644
1751030180.559507,0.005,-1.585
1751030180.659529,-0.001,-1.542
1751030180.759306,-0.008,-1.493
1751030180.8592966,-0.012,-1.441
1751030180.9594002,-0.011,-1.381
1751030181.0593615,-0.008,-1.323
1751030181.1889114,-0.005,-1.227
1751030181.2593756,-0.001,-1.158
1751030181.359355,0.004,-1.085
1751030181.459377,0.01,-0.995
1751030181.5593116,0.014,-0.913
1751030181.6602266,0.014,-0.852
1751030181.7593763,0.01,-0.789
1751030181.8593872,0.0,-0.738
1751030181.9595733,-0.006,-0.7
1751030182.0591593,-0.014,-0.652
1751030182.1800482,-0.015,-0.588
1751030182.259418,-0.015,-0.536
1751030182.3600094,-0.015,-0.475
1751030182.4591668,-0.015,-0.386
1751030182.5595515,-0.015,-0.286
1751030182.6595194,-0.015,-0.167
1751030182.7594628,-0.014,0.0
1751030182.8592072,-0.008,0.0
1751030182.9594493,0.003,0.238
1751030183.0594342,0.017,0.367
1751030183.1980708,0.024,0.561
1751030183.2597227,0.023,0.566
1751030183.3602693,0.019,0.599
1751030183.4598186,0.015,0.566
1751030183.5593436,0.005,0.516
1751030183.6593318,-0.013,0.394
1751030183.7599213,-0.029,0.303
1751030183.8597324,-0.049,0.249
1751030183.9597583,-0.06,0.0
1751030184.0593293,-0.06,-0.225
1751030184.20177,-0.059,-0.269
1751030184.259291,-0.059,-0.343
1751030184.3594859,-0.059,-0.365
1751030184.4598107,-0.057,-0.41
1751030184.5595977,-0.049,-0.401
1751030184.6592166,-0.046,-0.403
1751030184.7593873,-0.05,-0.421
1751030184.8599722,-0.053,-0.323
1751030184.9593441,-0.055,-0.307
1751030185.059297,-0.054,-0.166
1751030185.1790912,-0.05,-0.165
1751030185.2600567,-0.04,0.0
1751030185.3593485,-0.022,0.225
1751030185.4593723,0.001,0.369
1751030185.5594764,0.009,0.441
1751030185.6593428,0.006,0.566
1751030185.7593653,-0.0,0.618
1751030185.8596601,-0.001,0.682
1751030185.959539,-0.003,0.69
1751030186.0593557,-0.014,0.701
1751030186.2135737,-0.036,0.664
1751030186.2595208,-0.039,0.659
1751030186.3592033,-0.044,0.624
1751030186.45923,-0.042,0.614
1751030186.560015,-0.037,0.54
1751030186.6596544,-0.036,0.49
1751030186.759668,-0.036,0.433
1751030186.8599865,-0.036,0.333
1751030186.9601896,-0.039,0.318
1751030187.059609,-0.044,0.177
1751030187.1940887,-0.051,0.0
1751030187.2593274,-0.054,-0.173
1751030187.3594975,-0.059,-0.166
1751030187.4591684,-0.064,-0.329
1751030187.5594113,-0.07,-0.349
1751030187.6596816,-0.074,-0.461
1751030187.759483,-0.076,-0.491
1751030187.85925,-0.077,-0.51
1751030187.9595997,-0.077,-0.565
1751030188.0596066,-0.074,-0.532
1751030188.1759474,-0.064,-0.56
1751030188.2599409,-0.06,-0.49
1751030188.3593037,-0.06,-0.444
1751030188.4594786,-0.06,-0.406
1751030188.5595527,-0.06,-0.313
1751030188.6592283,-0.057,-0.31
1751030188.7593284,-0.052,-0.173
1751030188.8601408,-0.046,-0.234
1751030188.9601383,-0.04,0.0
1751030189.0598602,-0.034,-0.182
1751030189.1796653,-0.028,-0.196
1751030189.259496,-0.022,-0.314
1751030189.3596957,-0.014,-0.291
1751030189.4593544,-0.011,-0.374
1751030189.559476,-0.01,-0.319
1751030189.6597204,-0.01,-0.261
1751030189.7595105,-0.01,-0.245
1751030189.8594441,-0.01,-0.195
1751030189.9594104,-0.009,-0.169
1751030190.0599027,-0.004,-0.151
1751030190.2223933,-0.003,-0.154
1751030190.2592118,-0.003,-0.159
1751030190.3593638,-0.005,-0.176
1751030190.4592936,-0.01,-0.197
1751030190.5594058,-0.013,-0.215
1751030190.6593957,-0.014,-0.228
1751030190.7595592,-0.014,-0.233
1751030190.8593051,-0.014,-0.229
1751030190.9593768,-0.013,-0.216
1751030191.0592494,-0.009,-0.194
1751030191.1920059,0.004,-0.165
1751030191.2596512,0.017,-0.152
1751030191.359633,0.027,-0.148
1751030191.4593067,0.028,-0.151
1751030191.5595148,0.028,-0.152
1751030191.6595528,0.028,-0.149
1751030191.7594488,0.028,-0.151
1751030191.859767,0.025,-0.184
1751030191.9594147,0.006,-0.262
1751030192.0593514,-0.011,-0.344
1751030192.200838,-0.027,-0.528
1751030192.259557,-0.029,-0.604
1751030192.3593562,-0.029,-0.712
1751030192.459622,-0.029,-0.797
1751030192.5597508,-0.029,-0.851
1751030192.6597242,-0.028,-0.874
1751030192.759817,-0.023,-0.862
1751030192.8601649,-0.014,-0.817
1751030192.9599879,-0.007,-0.745
1751030193.0597637,-0.004,-0.65
1751030193.2003157,-0.004,-0.485
1751030193.259291,-0.004,-0.408
1751030193.359662,-0.004,-0.272
1751030193.459352,-0.004,-0.152
1751030193.5592463,-0.002,0.0
1751030193.6593049,0.004,0.154
1751030193.759492,0.008,0.308
1751030193.8592458,0.009,0.466
1751030193.9592602,0.009,0.628
1751030194.0592663,0.01,0.787
1751030194.2013664,0.018,0.996
1751030194.2594573,0.021,1.069
1751030194.359472,0.022,1.166
1751030194.4594376,0.022,1.227
1751030194.5594327,0.022,1.254
1751030194.6594675,0.02,1.248
1751030194.7592854,0.015,1.21
1751030194.8593051,0.01,1.144
1751030194.9594104,0.004,1.053
1751030195.0594666,-0.003,0.942
1751030195.1792188,-0.012,0.793
1751030195.2592852,-0.015,0.693
1751030195.359371,-0.015,0.574
1751030195.4596515,-0.015,0.47
1751030195.5592105,-0.015,0.385
1751030195.6596682,-0.015,0.325
1751030195.7595255,-0.009,0.287
1751030195.8593738,-0.002,0.265
1751030195.9593894,-0.0,0.265
1751030196.0592725,-0.0,0.277
1751030196.1931334,-0.0,0.302
1751030196.2600281,0.0,0.317
1751030196.3597233,-0.0,0.343
1751030196.4600983,-0.006,0.372
1751030196.559833,-0.014,0.405
1751030196.6597278,-0.024,0.45
1751030196.759531,-0.036,0.517
1751030196.859418,-0.051,-0.606
1751030196.9596567,-0.06,-0.643
1751030197.059384,-0.064,-0.639
1751030197.1960106,-0.067,-0.497
1751030197.260588,-0.068,-0.491
1751030197.359737,-0.068,-0.407
1751030197.4596832,-0.067,-0.321
1751030197.5594027,-0.067,-0.241
1751030197.6593096,-0.067,-0.175
1751030197.75944,-0.068,-0.119
1751030197.8594446,-0.07,0.0
1751030197.9598129,-0.071,0.0
1751030198.0594122,-0.071,-0.172
1751030198.2307568,-0.071,-0.145
1751030198.2595541,-0.071,-0.21
1751030198.3593304,-0.071,-0.18
1751030198.4594464,-0.071,-0.162
1751030198.5595593,-0.071,-0.179
1751030198.659477,-0.068,-0.267
1751030198.7594624,-0.061,-0.379
1751030198.859293,-0.034,-0.563
1751030198.959428,-0.006,-0.784
1751030199.0594418,0.011,-0.989
1751030199.1901534,0.009,-1.162
1751030199.25943,0.003,-1.252
1751030199.3594918,-0.005,-1.295
1751030199.4594574,-0.022,-1.278
1751030199.5593004,-0.034,-1.209
1751030199.6593368,-0.049,-1.073
1751030199.7598891,-0.058,-0.935
1751030199.8593698,-0.061,-0.738
1751030199.9595902,-0.061,-0.58
1751030200.0599055,-0.058,-0.402
1751030200.1872833,-0.051,-0.185
1751030200.259273,-0.045,-0.174
1751030200.3594766,-0.034,0.184
1751030200.4593806,-0.022,0.201
1751030200.560284,-0.018,0.241
1751030200.6598558,-0.018,0.236
1751030200.759184,-0.014,0.181
1751030200.859406,-0.003,0.0
1751030200.9593434,0.008,0.0
1751030201.0592496,0.016,-0.172
1751030201.1858017,0.02,-0.334
1751030201.2592387,0.022,-0.407
1751030201.3593771,0.025,-0.511
1751030201.4594076,0.027,-0.58
1751030201.5597467,0.027,-0.606
1751030201.6596122,0.023,-0.599
1751030201.759883,0.011,-0.548
1751030201.8600173,0.002,-0.477
1751030201.9594185,-0.007,-0.366
1751030202.0594363,-0.012,-0.237
1751030202.2255366,-0.012,0.0
1751030202.2595549,-0.012,0.0
1751030202.3596687,-0.012,0.104
1751030202.4597375,-0.012,0.198
1751030202.5593598,-0.011,0.273
1751030202.6593163,-0.01,0.327
1751030202.7596598,-0.01,0.355
1751030202.8604453,-0.01,0.37
1751030202.9593165,-0.01,0.364
1751030203.0598419,-0.01,0.342
1751030203.196738,-0.008,0.282
1751030203.2596416,-0.005,0.242
1751030203.359402,-0.0,0.163
1751030203.4592674,0.003,0.0
1751030203.559321,0.006,0.0
1751030203.6600206,0.009,-0.101
1751030203.7594073,0.011,-0.193
1751030203.8593082,0.011,-0.271
1751030203.959751,0.011,-0.322
1751030204.059394,0.011,-0.369
1751030204.2013254,0.011,-0.398
1751030204.2592816,0.011,-0.4
1751030204.3592749,0.011,0.149
1751030204.4594905,0.007,-0.181
1751030204.5599704,0.003,-0.288
1751030204.6599889,-0.0,-0.238
1751030204.7594194,-0.002,-0.161
1751030204.8593276,-0.003,0.0
1751030204.9596064,-0.003,0.0
1751030205.059884,-0.003,0.0
1751030205.2029276,-0.004,0.215
1751030205.2594197,-0.005,0.262
1751030205.3605347,-0.008,0.327
1751030205.4595737,-0.015,0.408
1751030205.56005,-0.024,0.472
1751030205.6598945,-0.033,0.498
1751030205.759245,-0.041,0.476
1751030205.8596995,-0.05,0.437
1751030205.959436,-0.061,0.398
1751030206.0596771,-0.07,0.387
1751030206.182974,-0.069,0.421
1751030206.259655,-0.059,0.406
1751030206.3598707,-0.047,0.418
1751030206.459698,-0.044,0.44
1751030206.5596566,-0.044,0.45
1751030206.659355,-0.044,0.467
1751030206.7594047,-0.05,0.495
1751030206.859264,-0.063,0.544
1751030206.9593904,-0.074,0.638
1751030207.0592835,-0.08,0.661
1751030207.1947296,-0.081,0.642
1751030207.2594693,-0.084,0.665
1751030207.359359,-0.09,0.633
1751030207.4599702,-0.09,0.569
1751030207.5593472,-0.081,0.464
1751030207.659488,-0.066,0.32
1751030207.759362,-0.047,0.181
1751030207.8593206,-0.027,0.256
1751030207.9593446,-0.019,0.363
1751030208.0593305,-0.024,-0.546
1751030208.183381,-0.036,-0.78
1751030208.2593112,-0.042,-0.894
1751030208.359359,-0.05,-1.029
1751030208.459789,-0.057,-1.13
1751030208.5600665,-0.06,-1.241
1751030208.6595433,-0.052,-1.326
1751030208.7595701,-0.031,-1.397
1751030208.8602824,-0.007,-1.451
1751030208.9598804,0.004,-1.471
1751030209.0594225,-0.003,-1.441
1751030209.198828,-0.021,1.303
1751030209.25941,-0.024,1.196
1751030209.3591588,-0.024,1.007
1751030209.45937,-0.02,0.844
1751030209.5592415,-0.016,0.703
1751030209.6597693,-0.014,0.589
1751030209.759196,-0.011,0.506
1751030209.859598,-0.007,0.444
1751030209.9602776,-0.004,0.397
1751030210.0593688,-0.003,0.363
1751030210.2034354,-0.003,0.332
1751030210.2594006,-0.002,0.326
1751030210.359916,0.002,0.315
1751030210.4593034,0.005,0.306
1751030210.559885,0.005,0.295
1751030210.6597269,0.005,0.282
1751030210.7596855,0.005,0.263
1751030210.859984,0.005,0.237
1751030210.9598794,0.004,0.205
1751030211.0594018,0.002,0.166
1751030211.196471,-0.001,0.107
1751030211.259705,-0.002,0.0
1751030211.3602662,-0.002,0.0
1751030211.4595785,-0.002,0.0
1751030211.5595038,-0.002,0.123
1751030211.6598575,-0.002,0.165
1751030211.7593257,-0.002,0.216
1751030211.8593314,-0.002,0.257
1751030211.959476,-0.002,0.296
1751030212.0594828,-0.002,0.334
1751030212.220542,-0.002,0.391
1751030212.2595778,-0.002,0.397
1751030212.3592541,-0.002,-0.42
1751030212.4595606,-0.002,-0.429
1751030212.5595741,-0.002,-0.422
1751030212.6597574,-0.002,-0.408
1751030212.7597475,-0.002,-0.39
1751030212.8593454,-0.002,-0.374
1751030212.9597132,-0.002,0.356
1751030213.0594847,-0.002,0.338
1751030213.2232895,-0.002,0.303
1751030213.2594888,-0.002,0.298
1751030213.3603814,-0.002,0.271
1751030213.4593248,-0.002,0.239
1751030213.559908,-0.002,0.204
1751030213.6599958,0.0,0.167
1751030213.759919,0.002,0.127
1751030213.8598025,0.002,0.0
1751030213.9592311,0.002,0.0
1751030214.059226,0.002,0.0
1751030214.190159,0.002,0.0
1751030214.259255,0.002,0.0
1751030214.3595736,0.002,0.0
1751030214.4594872,0.004,-0.118
1751030214.5593429,0.006,-0.136
1751030214.659884,0.006,-0.148
1751030214.7595623,0.006,-0.152
1751030214.8593287,0.005,-0.147
1751030214.9593375,0.002,-0.132
1751030215.0597098,-0.0,-0.111
1751030215.200274,-0.004,0.0
1751030215.2597313,-0.006,0.0
1751030215.359789,-0.007,0.0
1751030215.4593673,-0.009,0.0
1751030215.5595632,-0.013,0.0
1751030215.659662,-0.019,0.0
1751030215.7593613,-0.025,0.0
1751030215.859316,-0.03,0.119
1751030215.9593174,-0.034,0.151
1751030216.0595236,-0.043,0.16
1751030216.2008536,-0.057,0.35
1751030216.2593138,-0.062,0.351
1751030216.3593445,-0.07,-0.539
1751030216.459452,-0.082,-0.743
1751030216.5593894,-0.095,-1.012
1751030216.6595666,-0.108,-1.18
1751030216.759504,-0.119,-1.33
1751030216.8596277,-0.126,-1.442
1751030216.9599164,-0.128,-1.5
1751030217.0596843,-0.127,-1.498
1751030217.2152696,-0.12,-1.312
1751030217.259518,-0.116,-1.242
1751030217.3592682,-0.097,-0.966
1751030217.4593632,-0.077,-0.622
1751030217.559167,-0.053,0.339
1751030217.6594098,-0.034,0.289
1751030217.759469,-0.017,0.723
1751030217.8594327,-0.004,1.142
1751030217.9593952,0.005,1.704
1751030218.0595727,0.007,-1.442
1751030218.2118657,0.007,-0.857
1751030218.259565,0.006,-0.718
1751030218.3594332,0.006,-0.408
1751030218.4597456,0.006,-0.179
1751030218.5592399,0.006,0.0
1751030218.6593099,0.006,0.127
1751030218.7592514,0.006,0.16
1751030218.8596194,0.006,0.14
1751030218.9596324,0.006,0.0
1751030219.060024,0.002,0.0
1751030219.2028966,-0.014,-0.333
1751030219.2594173,-0.023,-0.47
1751030219.3602657,-0.034,-0.683
1751030219.459218,-0.044,-0.965
1751030219.5593615,-0.048,-1.256
1751030219.6595356,-0.048,-1.556
1751030219.7601666,-0.047,1.714
1751030219.859898,-0.046,1.406
1751030219.9593341,-0.043,1.134
1751030220.0596967,-0.039,0.906
1751030220.188822,-0.032,0.677
1751030220.2598655,-0.029,0.587
1751030220.3593147,-0.025,0.465
1751030220.4595454,-0.025,0.368
1751030220.5606244,-0.025,0.312
1751030220.6594083,-0.025,0.263
1751030220.7595246,-0.025,0.238
1751030220.8595183,-0.023,0.233
1751030220.9594831,-0.02,0.248
1751030221.0596497,-0.015,0.275
1751030221.1872978,-0.006,0.335
1751030221.2593296,-0.003,0.376
1751030221.359961,-0.001,0.444
1751030221.4597208,-0.0,0.515
1751030221.5599153,-0.0,0.575
1751030221.6594014,-0.0,0.653
1751030221.7592819,-0.0,0.727
1751030221.8595724,-0.0,0.789
1751030221.959627,0.0,0.863
1751030222.059562,0.003,0.939
1751030222.1826477,0.007,1.03
1751030222.2595546,0.008,1.074
1751030222.3593276,0.011,1.141
1751030222.459533,0.014,1.2
1751030222.5593293,0.018,1.239
1751030222.6592965,0.02,1.274
1751030222.7593293,0.018,1.29
1751030222.8598137,0.013,1.291
1751030222.9594765,0.007,1.281
1751030223.0593793,0.005,1.26
1751030223.2109246,0.005,-0.92
1751030223.2592769,0.005,-0.663
1751030223.3595748,0.005,-0.132
1751030223.4595582,0.006,0.364
1751030223.55955,0.009,0.637
1751030223.659618,0.01,0.851
1751030223.7594824,0.01,0.928
1751030223.8592668,0.01,0.873
1751030223.9594555,0.01,0.804
1751030224.0599344,0.006,0.711
1751030224.1992579,0.001,0.563
1751030224.2593288,0.0,0.519
1751030224.359612,-0.001,0.408
1751030224.4595068,-0.003,0.3
1751030224.5594869,-0.004,0.189
1751030224.659405,-0.006,0.0
1751030224.75952,-0.008,0.0
1751030224.860005,-0.009,0.0
1751030224.9604075,-0.009,-0.186
1751030225.0592048,-0.009,-0.267
1751030225.2025433,-0.009,-0.367
1751030225.2596593,-0.009,-0.394
1751030225.3594174,-0.009,-0.451
1751030225.4593558,-0.009,-0.497
1751030225.5598032,-0.01,-0.532
1751030225.6594698,-0.012,-0.553
1751030225.7599125,-0.014,-0.568
1751030225.8595266,-0.015,-0.57
1751030225.9595315,-0.015,-0.557
1751030226.0593746,-0.016,-0.529
1751030226.2936218,-0.02,-0.414
1751030226.359583,-0.02,-0.363
1751030226.459373,-0.02,-0.261
1751030226.5594144,-0.02,-0.136
1751030226.6598074,-0.017,-0.113
1751030226.759446,-0.011,0.21
1751030226.85935,-0.007,0.207
1751030226.9597926,-0.008,0.312
1751030227.0594988,-0.01,0.306
1751030227.1596408,-0.013,0.326
1751030227.2896676,-0.018,0.347
1751030227.35948,-0.02,0.328
1751030227.459579,-0.023,0.292
1751030227.559909,-0.024,0.314
1751030227.6595006,-0.027,0.205
1751030227.7597506,-0.028,0.112
1751030227.8597207,-0.029,0.11
1751030227.959939,-0.033,-0.184
1751030228.0594783,-0.039,-0.152
1751030228.159459,-0.044,-0.18
1751030228.2908869,-0.05,-0.311
1751030228.3592963,-0.052,-0.295
1751030228.4593365,-0.052,-0.358
1751030228.5604455,-0.051,-0.358
1751030228.6597128,-0.041,-0.366
1751030228.7594073,-0.029,-0.328
1751030228.859423,-0.019,-0.331
1751030228.9595973,-0.019,-0.274
1751030229.0594053,-0.025,-0.285
1751030229.1600397,-0.031,-0.236
1751030229.3327627,-0.038,-0.249
1751030229.3594964,-0.039,-0.211
1751030229.4593697,-0.04,-0.235
1751030229.5595613,-0.043,-0.28
1751030229.6597304,-0.047,-0.249
1751030229.7594502,-0.051,-0.251
1751030229.859259,-0.054,-0.285
1751030229.959241,-0.058,-0.384
1751030230.0594783,-0.061,-0.384
1751030230.159955,-0.062,-0.381
1751030230.2977934,-0.056,-0.418
1751030230.359426,-0.051,-0.469
1751030230.459534,-0.047,-0.452
1751030230.5596185,-0.048,-0.439
1751030230.6598067,-0.052,-0.484
1751030230.7599628,-0.058,-0.482
1751030230.859448,-0.065,-0.46
1751030230.9596832,-0.068,-0.43
1751030231.0598307,-0.071,-0.422
1751030231.1592548,-0.072,-0.424
1751030231.303587,-0.072,-0.373
1751030231.360126,-0.071,-0.245
1751030231.4593039,-0.059,-0.135
1751030231.5592859,-0.038,-0.118
1751030231.659265,-0.02,-0.128
1751030231.759822,-0.01,-0.308
1751030231.8595042,-0.0,-0.345
1751030231.9599445,0.007,-0.366
1751030232.0595381,0.01,-0.345
1751030232.1593823,0.01,-0.311
1751030232.3141518,0.01,-0.211
1751030232.359658,0.01,-0.188
1751030232.4595098,0.01,-0.149
1751030232.5595555,0.003,-0.178
1751030232.659712,-0.006,-0.246
1751030232.7595983,-0.019,-0.351
1751030232.8600795,-0.03,-0.455
1751030232.9595296,-0.031,-0.544
1751030233.0594578,-0.029,-0.605
1751030233.159498,-0.027,-0.629
1751030233.3278556,-0.019,-0.605
1751030233.3597338,-0.013,-0.586
1751030233.4598863,-0.005,-0.536
1751030233.5598612,0.002,-0.453
1751030233.6595497,0.002,-0.358
1751030233.7594593,0.002,-0.267
1751030233.8594499,0.002,-0.188
1751030233.9593403,0.002,-0.148
1751030234.0595007,0.002,0.0
1751030234.159752,0.002,0.194
1751030234.3016784,0.003,0.336
1751030234.359617,0.003,0.377
1751030234.4604483,0.007,0.472
1751030234.5593681,0.01,0.56
1751030234.6593275,0.012,0.637
1751030234.7597575,0.012,0.702
1751030234.8602176,0.012,0.753
1751030234.9592278,0.012,0.792
1751030235.0591855,0.012,0.813
1751030235.159312,0.012,0.818
1751030235.3294585,0.012,0.789
1751030235.3603024,0.012,0.782
1751030235.459642,0.012,0.738
1751030235.559311,0.012,0.676
1751030235.659383,0.012,0.597
1751030235.7592406,0.012,0.507
1751030235.85936,0.009,0.41
1751030235.9595504,0.005,0.298
1751030236.0596256,0.002,0.193
1751030236.159365,-0.002,0.0
1751030236.3054752,-0.013,0.145
1751030236.3595061,-0.016,0.202
1751030236.4595308,-0.021,0.335
1751030236.5593758,-0.021,-0.462
1751030236.6594217,-0.021,-0.567
1751030236.759344,-0.021,-0.644
1751030236.8593993,-0.021,-0.691
1751030236.9597917,-0.021,-0.706
1751030237.059378,-0.015,-0.69
1751030237.159259,-0.006,-0.647
1751030237.307843,-0.001,-0.547
1751030237.3594084,-0.001,-0.511
1751030237.4594705,-0.001,-0.417
1751030237.5595524,-0.001,-0.313
1751030237.6596086,-0.001,-0.228
1751030237.7602987,-0.001,-0.121
1751030237.8596473,-0.001,0.0
1751030237.9593506,-0.001,0.0
1751030238.0594294,-0.001,0.206
